136 -59.8432 -65.6393 -66.6866 90.9675 -42.7255 159 427 284.053
137 -61.466 -65.6393 -66.6866 131.315 -35.4417 126 470 250.953
138 -66.0997 -66.0997 -66.6866 81.0292 -46.1949 123 347 239.93
139 -66.1585 -66.1585 -66.6866 27.1713 -51.8501 115 341 218.252
140 -66.1463 -66.1585 -66.6866 39.6386 -49.6033 96 891 270.62
141 -66.1283 -66.1585 -66.6866 38.5622 -52.665 83 402 201.952
142 -66.6885 -66.6885 -66.6885 8.62254 -52.2533 67 427 198.152
143 -66.354 -66.6885 -66.6885 2.16537 -56.4466 99 358 169.452
144 -66.7614 -66.7614 -66.7614 4.71981 -56.6573 92 266 169.252
145 -66.748 -66.7614 -66.7614 9.20053 -56.6127 60 293 158.12
146 -66.7743 -66.7743 -66.7743 -34.9047 -61.1642 92 247 146.852
147 -66.7468 -66.7743 -66.7743 -31.9395 -61.1299 80 331 129.252
148 -66.7315 -66.7743 -66.7743 -19.9961 -61.5674 69 436 144.82
149 -66.7937 -66.7937 -66.7937 4.02977 -55.9994 76 901 191.052
150 -45.7451 -45.7451 -66.7937 1005.49 27.3245 164 1029 501.852
151 -46.4233 -46.4233 -66.7937 909.383 38.3712 294 996 555.852
152 -52.4695 -52.4695 -66.7937 1067.05 36.5459 175 1017 575.32
